vi,cn
Ngư phanh man đặng hảo gia xan.,魚烹蠻磴好加餐。
"Tần khai ma tước lưu tân thoại,",頻開麻雀留賓話，
Thời dặc sơn kê sách mã hoàn.,時弋山雞策馬還。
"Đương đắc phô na phong vật ký,",當得舖那風物記，
Ngâm nang thu thập hứa nhân khan.,吟囊收拾許人看。
"Đế tải căng dân mặc bất ngôn,",帝載矜民默不言，
Dương xuân nhất khí chuyển càn khôn.,陽春一氣轉乾坤。
"Xích tiêu phác tễ thiên gia hoả,",赤霄撲霽千家火，
Đông lĩnh bài cao vạn mã đồn.,東嶺排高萬馬屯。
"Quyển ảnh ty ty thu nhật cước,",捲影絲絲收日腳，
Phi đào trận trận quá giang thôn.,飛濤陣陣過江村。
"Thử thời vạn vật sinh nhan sắc,",此時萬物生顏色，
Cộng tưởng triêm hàm hạo đãng ân.,共想霑涵浩蕩恩。
"Lưỡng ngạn thanh sơn nhất đới hà,",兩岸青山一帶河，
Sơn như bích lập thuỷ như xà.,山如壁立水如蛇。
"Giang tâm triều trướng Ngô Công quật,",江心潮漲蜈蚣窟，
Loan cước yên phong Biển bức oa.,巒腳煙封蝙蝠窩。
"Bàng chử ngư thiềm song nguyệt chiếu,",傍渚魚簷雙月照，
Lăng phong tiều kính bán vân già.,陵峰樵徑半雲遮。
"Từ lang cựu sự phong lưu thậm,",徐郎舊事風流甚，
Thiên cổ do truyền hải thượng ca.,千古猶傳海上歌。
"Ý thân phụ chính, tưởng Chu Công,",懿親輔政想周公，
Xử biến thuỳ tương Y Doãn đồng.,處變誰將伊尹同。
"Ngọc kỷ di ngôn thường tại niệm,",玉几遺言常在念，
Kim đằng cố sự cảm ngôn công.,金藤故事感言功。
"An nguy tự nhiệm phù vương thất,",安危自任扶王室，
Tả hữu vô phi bảo thánh cung.,左右無非保聖躬。
"Tử Mạnh khởi năng chiêm phảng phất,",子孟豈能占彷彿，
Ủng Chiêu cẩn khả ấp dư phong.,擁昭僅可挹餘風。
"Thử thân thử khứ tiếu tha đà,",此身此去笑蹉跎，
Thúc hốt cư chư tuế lục hoa.,倏忽居諸歳六華。
"Nhất tuyến thương yên hà xứ hoả,",一線蒼煙何處火，
Bán giang lục thảo thị thuỳ gia.,半江綠草是誰家。
"Sương xâm cổ thụ thê xuân yến,",霜侵古樹栖春燕，
Hà mạt hoang thôn thao mộ nha.,霞末荒村慆暮鴉。
"Chỉ xích hương quan thiên vạn lý,",咫尺鄉關天萬裏，
Bất kham hồi thủ vọng sào xa.,不堪回首望巢車。
"Tây Việt sơn xuyên đa hiểm hy,",西粵山川多險巇，
Hành hành tòng thử hướng thiên nhi.,行行從此向天涯。
"Băng nhai quái thạch nộ tương hướng,",崩崖怪石怒相向，
Thuỷ điểu sa cầm hiệp bất phi.,水鳥沙禽狎不飛。
"Thiên địa biên chu phù tự diệp,",天地扁舟浮似葉，
Văn chương tàn tức nhược như ty.,文章殘息弱如絲。
"Vị liên thượng quốc phong quang hảo,",為憐上國風光好，
Quan toả hương tình vị phóng quy.,關鎖鄉情未放歸。
"Thu mãn sơn thành bội tịch liêu,",秋滿山城倍寂寥，
Gia thư bất đáo hải thiên diêu.,家書不到海天遙。
"Nhân tình sơ mật xao bồng vũ,",人情疏密敲蓬雨，
Thế thái cao đê phách mạn triều.,世態高低拍漫潮。
"Tùng cúc cố lưu ta dị lộ,",松菊故留嗟異路，
Cầm thư tuế vãn hỷ đồng điều.,琴書歲晚喜同條。
"Kỷ đa lỗi khối hung trung sự,",幾多磊塊胸中事，
Thả hướng tôn tiền thí nhất kiêu.,且向樽前譬一驕。
"Lưu thuỷ du nhân lưỡng bất tình,",流水遊人兩不情，
Bằng hư chính hảo trạc trần anh.,憑虛正好濯塵纓。
"Thụ hoành lãng diện y vi bích,",樹橫浪面依微碧，
Lưu nhập vân căn đãng dạng thanh.,留入雲根蕩漾青。
"Sa điểu dục thê kinh trạo dược,",沙鳥欲棲驚棹躍，
Hồng hoa vô ngữ lộng triều sinh.,紅花無語弄潮生。
"Thuỳ tương nhất khúc xuân giang thuỷ,",誰將一曲春江水，
Vi tẩy quan hà vạn lý tinh.,為洗關河萬里腥。
"Bội kiếm huề thư đảm khí thô,",佩劍攜書膽氣粗，
Hải sơn vạn lý phiến phàm cô.,海山萬里片帆孤。
"Đồ trung nhật nguyệt tam đông quá,",途中日月三冬過，
Khách lý thân bằng nhất tự vô.,客裡親朋一字無。
"Dị cảnh mỗi kinh tân tuế nguyệt,",異境每驚新歲月，
Biển chu trùng ức cựu giang hồ.,扁舟重憶舊江湖。
"Tứ phương tráng chí bình sinh hữu,",四方壯志平生有，
Thử khứ ninh từ ngã bộc phô?,此去寧辭我僕痡。
"Vũ hậu xuân triều trướng hải môn,",雨後春潮漲海門，
Thiên phong xuy khởi lãng hoa phun.,天風吹起浪花噴。
"Bán lâm tàn chiếu si yên thụ,",半林殘照篩煙樹，
Cách thuỷ cô chung đảo nguyệt thôn.,隔水孤鐘搗月村。
"Phong cảnh khả nhân thi nhập hoạ,",風景可人詩入畫，
Hồ sơn mãn mục tửu doanh tôn.,湖山滿目酒盈樽。
"Cựu du lịch lịch dư tăng ký,",舊遊歷歷余曾記，
Vãng sự trùng tầm chỉ mộng hồn.,往事重尋只夢魂。
"Hải giác thiên nhai tứ ý ngao,",海角天涯肆意遨，
Kiền khôn đáo xứ phóng ngâm hào.,乾坤到處放吟毫。
"Ngư ca tam xướng yên hồ khoát,",漁歌三唱煙湖闊，
Mục địch nhất thanh thiên nguyệt cao.,牧笛一聲天月高。
"Thanh dạ bằng hư quan vũ trụ,",清夜憑虛觀宇宙，
Thu phong thừa hứng giá kình ngao.,秋風乘興駕鯨鰲。
"Du nhiên vạn sự vong tình hậu,",悠然萬事忘情後，
Diệu lý chân kham phó trọc lao.,妙理真堪付濁醪。
"Giang khoát triều bình nhật hựu tà,",江闊潮平日又斜，
Khấu huyền thừa hứng đáp ngư ca.,叩舷乘興答漁歌。
"Đoạn hồng quải hán thiên thu vũ,",斷虹掛漢天收雨，
Hoạ nghịch duyên lưu thuỷ tịch ba.,畫鷁沿流水寂波。
"Hồ hải thập niên tri kỷ thiểu,",湖海十年知己少，
Công danh lưỡng tự ngộ nhân đa.,功名兩字誤人多。
"Biển chu thăng dục tầm Trương Hãn,",扁舟塍欲尋張翰，
Nhất vị thuần lô nại nhĩ hà.,一味蒪鱸奈爾何。
"Mãn nhãn thanh sơn hựu lục ba,",滿眼青山又綠波，
Dao dao vạn lý phó kinh hoa.,遙遙萬里赴京華。
"Dĩ kham xích yến thương phương túc,",已堪斥鷃槍枋足，
Khởi vị Ô Công dĩ lễ la!,豈謂烏公以禮羅。
Kim nhật thánh triều chân hữu đạo?,今日聖朝真有道？
Thử sinh lãng tích khởi vô gia?,此生浪跡豈無家？
Thanh xuân tác bạn hoàn hương hảo.,青春作伴還鄉好，
Sở đắc ư thiên diệc dĩ đa!,所得於天亦已多。
"Nhân nghĩa vị cao, trung tín đà,",仁義為篙忠信柁，
Niên niên phiếm tác Đẩu quang tra.,年年泛作斗光槎。
"Tiên nguyên bất dụng thiên tao phóng,",仙源不用千艘訪，
Phật hải hà phương nhất diệp qua.,佛海何妨一葉過。
"Tái đạo khứ lai, nhàn áp lãng,",載道去來閒壓浪，
"Bình tâm hành chỉ, đẳng doanh khoa.",平心行止等盈科。
"Tế xuyên dĩ cụ Thương Nham tiếp,",濟川已具商岩楫，
Thả thính ngư nhi khuyến tửu ca.,且聽魚兒勸酒歌。
"Hà đại hoang từ bán dĩ đồi,",何代荒祠半已頹，
Đoạn bi vô tự ỷ không giai.,斷碑無字倚空階。
"Thạch lô linh lạc điền thanh thảo,",石壚泠落填青草，
"Hoạ bích điêu linh ế lục đài,",畫璧凋零翳錄苔。
"Cổ thụ tà dương cầm điểu loạn,",古樹斜陽禽鳥亂，
Không sơn dạ vũ quỷ thần ai.,空山夜雨鬼神哀。
"Nghĩ tầm di tích vô nhân đáo,",擬尋遺跡無人到，
Thời hữu phi vân khứ hựu lai.,時有飛雲去又來。
"Trượng thất càn khôn tất khả dung,",丈室乾坤膝可容，
Đặc sao chủng thụ khoá nhi đồng.,特抄種樹課兒童。
"Tài bồi tự hữu đông quân xảo,",栽培自有東君巧，
Sinh trưởng hà như tạo hoá công.,生長何如造化功。
"Bả quyển thụ gian miên ngọ nhật,",把卷樹間眠午日，
Hàm bôi hoa hạ tuý xuân phong.,啣杯花下醉春風。
"Tha thời thảng hữu quá tòng tiện,",他時倘有過從便，
Thử lạc ưng tu ngã dữ công.,此樂應須我與公。
"Thảo thấp triều minh tích vũ thiên,",草濕潮鳴積雨天。
Cùng hương khách ngoạ trệ sương yên.,窮鄉客臥滯霜煙。
"Dữ quân quát mục đa tam nhật,",與君刮目多三日。
Tiếu ngã trầm ngâm hựu nhất niên.,笑我沉吟又一年。
"Dã điểu đàm thi do bạn tục,",野鳥談詩猶伴俗，
Hàn kê kinh mộng bất kham miên.,寒雞驚夢不堪眠。
"Hồi đầu tương vọng tương tư xứ,",回頭相望相思處，
Cổ độ tiên kiều địa kỷ thiên.,古渡仙橋地幾千。
"Tằng lâu duyệt lịch kỷ tinh sương,",層樓閱歷幾星霜，
Thắng cảnh u thê dĩ bán hoang.,勝景幽淒已半荒。
"Trai táo yên tiêu xuân thảo mậu,",齋灶煙消春草茂，
Hoa giai lộ lãnh cốc phong lương.,花階露冷谷風涼。
"Nhiễu lâm linh thước y hàn thụ,",遶林靈鵲依寒樹，
Khấu án bần tăng xí diệu hương.,扣案貧僧熾妙香。
"Thiên cổ liêu liêu di tích tại,",千古寥寥遺跡在，
Triêu dương quá liễu hựu tà dương.,朝陽過了又斜陽。
"Đình đình đặc lập tuế hàn thân,",亭亭特立歲寒身，
Hảo tự Hy Hoàng dĩ thượng nhân.,好似羲皇以上人。
"Loa kế Phạn Vương trường độ lĩnh,",螺髻梵王長度嶺，
Kê bì tiên tẩu kiện đằng vân.,雞皮仙叟健騰雲。
"Xuân hồi lạc cộng mai sinh tử,",春回樂共梅生子，
Thu tĩnh hoan yêu quế tác tân.,秋靜歡邀桂作賓。
"Ngạo tận tuyết sương hoàn tự tín,",傲盡雪霜還自信，
Hồng quân phú dữ bất vi bần.,洪鈞賦予不為貧。
"Quỳnh Lôi sơn thượng thiên tình hảo,",瓊雷山上天晴好，
Hoàng diệp tòng phong xứ xứ phi.,黃葉從風處處飛。
"Điệp luyến tiền thời hoa hữu nhị,",蝶戀前時花有蕋，
Nhân lai cổ tự ỷ môn ni.,人來古寺倚門尼。
"Vãn tiều sổ cá khiêu tân khứ,",晚樵數個挑薪去，
Lão vĩ tam nhân đới lạp quy.,老娓三人帶笠歸。
"Nhất dạ tây hiên đồng ẩm lệ,",一夜西軒同飲淚，
Đãi minh thụ hạ tự phân kỳ.,待明樹下敘分岐。
"Thế duyên tiêu khước ngoại thê nhi,",世緣消卻外妻兒，
Tục khách ninh dung khoản trúc phi.,俗客寧容款竹扉。
"Thạch đỉnh phanh trà tăng cộng thoại,",石鼎烹茶僧共話，
Tùng đàn bộ nguyệt hạc đồng quy.,松壇步月鶴同歸。
"Đào thi tĩnh ngoạn u nhàn tưởng,",陶詩靜玩幽閒想，
Hy hoạch tiên tham động tĩnh ky.,羲劃先探動靜機。
"Đối tháp tạm thời bồi tiếu ngữ,",對塌暫時陪笑語，
Kinh trần hồi thủ ngộ tiền phi.,京塵迴首悟前非。
Phụng tiên hương phức phụng nghi đường.,鳳仙香馥鳳儀堂，
Nguyệt mãn đình giai tuyết mãn đường.,月滿庭階雪滿塘。
"Hứng đáo tiện công tần hữu tửu,",興到羨公頻有酒，
Bệnh lai tiếu ngã cưỡng thành chương.,病來笑我強成章。
"Tự truyền Phùng lạc đê Doanh Quốc,",敘傳馮樂低瀛國，
Tài loát Chu nan bạc Thú Dương.,才軋周難薄首陽。
"Thiền viện dục thiền thiền vị ổn,",禪院欲禪禪未穩，
Khấu quan tiêm thủ nạo đa phương.,叩關纖手撓多方。
"Thân thị đoan minh bộ ngọc đường,",身是端明步玉堂，
Khả lân tà nguyệt ấn hàn đường.,可憐斜月印寒塘。
"Tu mi lão hỹ đồ lâm kính,",鬚眉老矣徒臨鏡，
"Cẩm tú đa hồ mạc báo chương,",錦繡多乎莫報章。
"Châu lý, kim thoa chân đại ẩn,",珠履金釵真大隱，
"Hy thanh, đạm tửu hữu nguyên dương.",希聲淡酒有元陽。
"Dữ công vong tượng kiêm vong ý,",與公忘象兼忘意，
Hà tất y cuồng khổ mịch phương.,何必醫狂苦覓方。
"Hư linh phương thốn hữu minh đường,",虛靈方寸有明堂，
"Quế tại thiềm khuyên, liễu tại đường.",桂在蟾圈柳在塘。
"Tích thực tự doanh ngung nhược phẫu,",積實自盈隅若缶，
Tài cuồng đa tại phỉ nhiên chương.,裁狂多在斐然章。
"Diệp lưu đình thụ đương hàn tuế,",葉留庭樹當寒歲，
Hoa sáp triều trâm đối thái dương.,華插朝簪對太陽。
"Cổ sắt lai tiêu kỳ bí chỉ,",鼓瑟來霄蘄賁趾，
Chu hành thị ngã thứ tri phương.,周行示我庶知方。
"Nùng anh bội lội ngọc trì biên,",穠英蓓蕾玉墀邊，
Trường lập vu chu thị ngự tiền.,長立紆朱侍御前。
"Tố chất vô hương thuỳ dữ đố,",素質無香誰與妒，
Hồng nhan bất tế cánh kham liên.,紅顏不婿更堪憐。
"Xuân hoa tạ tận đan thành Phật,",春花謝盡單成佛，
Sắc tướng di lai bản tự thiền.,色相移來本自禪。
"Bất thị tứ thời khoa quý hiển,",不是四時誇貴顯，
Đan tâm chiếu hướng nhật trung thiên.,丹心照向日中天。
"Kỷ niên huề kiếm khách quan hà,",幾年攜劍客關河，
Mã thượng thu phong ức bệ la.,馬上秋風憶薜蘿。
"Sơn thế bắc liên Tam Điệp tận,",山勢北連三疊盡，
Viên thanh nam nhập Cửu Chân đa.,猿聲南入九真多。
"Thời nguy bất giác Chu quan tiện,",時危不覺周官便，
Đạo táng duy văn Sở khách ca.,道喪惟聞楚客歌。
"Ngã dục Bồng Lai lãm phương quế,",我欲蓬萊攬芳桂，
Bích thiên hoa nguyệt nại sầu hà?,碧天花月奈愁何。
"Bồng mấn tiêu tiêu hắc mạo sa,",蓬鬢瀟瀟黑帽沙，
Tuỳ phong hiểu nhập tướng công gia.,隨風曉入相公家。
"Nhân sinh bách tuế trùng dương kỷ,",人生百歲重陽幾，
Thu sắc tam phân cửu nguyệt đa.,秋色三分九月多。
"Tựu giải sầu trung ưng hữu tửu,",就解愁中應有酒，
Đắc hành lạc địa khả vô hoa.,得行樂地可無花。
"Mang nhiên nhất tuý thù giai tiết,",茫然一醉酬佳節，
Trường tiếu tây song phát hạo ca.,長笑西窗發浩歌。
"Thôn lao chước bãi tự đàm thi,",村醪酌罷自談詩，
Dục bả u hoài cánh hướng thuỳ?,欲把幽懷更向誰？
"Hoang kính nhân hành thu sắc thiếu,",荒徑人行秋色少，
Cố viên vũ lặc cúc hoa trì.,故園雨勒菊花遲。
Long Sơn hậu hội tri hà nhật?,龍山後會知何日？
Bành Trạch quy tâm tối thử thì.,彭澤歸心最此時。
"Vạn sự du du phiên nhất tuý,",萬事悠悠拚一醉，
Liễu tri thân đáo phụng hoàng trì.,了知身到鳳凰池。
"Sơn đầu tiếu chỉ cựu sơn gia,",山頭笑指舊山家，
Hốt hốt tây phong xuy mạo tà.,忽忽西風吹帽斜。
"Khứ thu kim thu hứng vị dĩ,",去秋今秋興未已，
Viễn tháp cận tháp vân tận già.,遠塔近塔雲盡遮。
"Phủ lạn kỳ tàn duy bạch thạch,",斧爛棋殘惟白石，
Sơn hàn thụ cổ vô đan hoa.,山寒樹古無丹花。
"Toạ ỷ sàm nham cha hoành địch,",坐倚巉巖咱橫笛，
Nhất nhạn cao không phi vãn hà.,一雁高空飛晚霞。
"Thập cấp tương tương sấn hiểu lam,",拾級相將趁曉嵐，
Thiều nghiêu cổ sát nhập vân thâm.,岧嶢古刹入雲深。
"Nhị Tô cựu ngụ không di tích,",二蘇舊寓空遺跡，
Song thụ trùng lai thượng hữu lâm.,雙樹重來尚有林。
"Đương hộ chung thanh tuỳ diệp lạc,",當戶鐘聲隨葉落，
Quyển liêm sơn sắc đáo song âm.,捲簾山色到窗陰。
"Bất tương, mính đính thù giai tiết,",不將酩酊酬佳節，
Không phụ đăng cao khế thưởng tâm.,空負登高契賞心。
"Thố phách hy vi thận ảnh trầm,",兔魄希微蜃影沈，
Lữ hoài hương tứ lưỡng nan câm.,旅懷鄉思兩難禁。
"Hoa phong động khẩu nhàn khai lạc,",花封洞口閑開落，
Triều khiết phong yêu tự thiển thâm.,潮齧峰腰自淺深。
"Nhất hoạn phong trần thuỳ tự ngã,",一宦風塵誰似我，
Trùng lai sơn thuỷ tích do câm.,重來山水昔猶今。
"Như hà triều thị năng tuyền thạch,",如何朝市能泉石，
Nghĩ hướng Từ lang đạo thử tâm.,擬向徐郎道此心。
"Sơn tại giang biên nhất thạch sơn,",山在江边一石山，
Âm sâm thảo mộc nguyệt tinh hàn.,陰森草木月星寒。
"Đài phong cổ tự Tây phương Phật,",苔封古寺西方佛，
Thụ bão hương từ Ngoại giáp quan.,樹抱鄉祠外甲官。
"Chung đạc tòng phong chiêu khách đáo,",鐘鐸從風招客到，
Thương thuyền lai tụ diệc cư an.,商船來聚亦居安。
"Tiền thì nhược tác mao gia trú,",前時若作茅家住，
Dĩ mại yên trà tự hữu hoan.,以賣烟茶自有歡。
"Tễ vũ hàn than tích lịch thanh,",霽雨寒灘積瀝清，
Cô đăng liêu lạc bất thăng tình.,孤燈寥落不勝情。
"Mộng hồi sạ ức gia hà xứ,",夢回乍憶家何處，
Lậu tận na tri dạ kỷ canh.,漏盡那知夜幾更。
"Vạn lại nhân thiên câu tĩnh mị,",萬籟人天俱靜寐，
Thiên phong thổ thạch vị phân minh.,千峰土石未分明。
