vi,ch
"Phàm dâu hữu tang,",凡民有喪，
Bồ bộc cứu chi.,匍匐救之。
"Bất ngã năng súc,",不我能慉，
Phản dĩ ngã vi thù.,反以我為讎。
"Ký trở ngã đức,",既阻我德，
Cổ dụng bất thụ.,賈用不售。
"Tích dục khủng dục cúc,",昔育恐育鞫，
"Cập nhĩ điên phúc,",及爾顛覆。
"Ký sinh ký dục,",既生既育，
Tỷ dư vu độc.,比予于毒。
"Ngã hữu chỉ súc,",我有旨蓄，
Diệc dĩ ngự đông.,亦以御冬。
"Yến nhĩ tân hôn,",宴爾新昏，
Dĩ ngã ngự cùng.,以我御窮。
"Hữu quang hữu hội,",有洸有潰，
"Ký di ngã dị,",既詒我肄。
"Bất niệm tích giả,",不念昔者，
Y dư lai kỵ.,伊餘來塈。
"Đốc Công Lưu,",篤公劉，
"Phỉ cư phỉ khang,",匪居匪康，
"Nãi trường nãi cương,",迺場迺疆，
"Nãi tích nãi thương,",迺積迺倉，
"Nãi khoả hầu lương,",迺裹糇糧，
"Vu thác vu nang,",于橐于囊，
Tư tập dụng quang.,思輯用光。
"Cung thỉ tư trương,",弓矢斯張，
"Can qua thích dương,",干戈戚揚，
Viên phương khải hành.,爰方啟行。
"Đốc Công Lưu,",篤公劉，
Vu tư tư nguyên.,于胥斯原。
"Ký thứ ký phiền,",既庶既繁。
"Ký thuận nãi tuyên,",既順乃宣，
Nhi vô vịnh thán.,而無詠嘆。
"Trắc tắc tại nghiễn,",陟則在巘，
Phúc giáng tại nguyên.,复降在原。
Hà dĩ chu chi?,何以舟之？
"Duy ngọc cập dao,",維玉及瑤，
Bính bổng dung đao.,鞞琫容刀。
"Đốc Công Lưu,",篤公劉，
"Thệ bỉ bách tuyền,",逝彼百泉，
Chiêm bỉ phổ nguyên.,瞻彼溥原。
"Nãi trắc nam cương,",乃陟南岡，
Nãi cấu vu kinh.,乃覯于京。
"Kinh sư chi dã,",京師之野，
"Vu thì xử xử,",于時處處，
"Vu thì lữ lữ,",于時廬旅。
"Vu thì ngôn ngôn,",于時言言，
Vu thì ngữ ngữ.,于時語語。
"Đốc Công Lưu,",篤公劉，
Vu kinh tư y.,于京斯依。
"Thương thương tể tể,",蹌蹌濟濟，
"Tỉ diên tỉ kỷ,",俾筵俾几。
"Ký đăng nãi y,",既登乃依，
Nãi tạo kỳ tào;,乃造其曹；
"Chấp thỉ vu lao,",執豕于牢，
Chước chi dụng bào.,酌之用匏。
"Thực chi ẩm chi,",食之飲之，
Quân chi tông chi.,君之宗之。
"Đốc Công Lưu,",篤公劉，
Ký phổ ký trường.,既溥既長。
"Ký cảnh nãi cương,",既景乃岡，
"Tương kỳ âm dương,",相其陰陽，
Quan kỳ lưu tuyền.,觀其流泉。
"Kỳ quân tam đan,",其軍三單，
"Độ kỳ thấp nguyên,",度其隰原，
Triệt điền vi lương.,徹田爲糧。
"Độ kỳ tịch dương,",度其夕陽，
Bân cư duẫn hoang.,豳居允荒。
"Đốc Công Lưu,",篤公劉，
Vu Bân tư quán.,于豳斯館。
"Thiệp Vị vi loạn,",涉渭爲亂，
Thủ lệ thủ đoàn.,取厲取鍛。
"Chỉ cơ nãi lý,",止基乃理，
Viên chúng viên hữu.,爰眾爰有。
"Giáp kỳ Hoàng giản,",夾其皇澗，
"Tố kỳ Qua giản,",溯其過澗。
"Chỉ lữ nãi mật,",止旅乃密，
Nhuế cúc chi tức.,芮鞫之即。
"Nam hữu cù mộc,",南有樛木、
Cát luỹ lôi chi.,葛藟纍之。
Lạc chỉ quân tử!,樂只君子、
Phúc lý tuy chi.,福履綏之。
Nam hữu cù mộc.,南有樛木、
Cát luỹ hoang chi.,葛藟荒之。
Lạc chỉ quân tử!,樂只君子、
Phúc lý tương chi.,福履將之。
"Nam hữu cù mộc,",南有樛木、
Cát luỹ oanh chi.,葛藟縈之。
Lạc chỉ quân tử!,樂只君子、
Phúc lý thành chi.,福履成之。
"Cửu vực chi ngư,",九罭之魚、
Tôn phòng.,鱒魴。
"Ngã cấu chi tử,",我覯之子、
Cổn y tú thường.,袞衣繡裳。
"Hồng phi tuân chử,",鴻飛遵渚、
Công quy vô sở?,公歸無所、
Ư nhữ tín xử.,於女信處。
"Hồng phi tuân lục,",鴻飛遵陸、
"Công quy bất phục,",公歸不復、
Ư nhữ tín túc.,於女信宿。
Thị dĩ hữu cổn y hề!,是以有袞衣兮、
Vô dĩ ngã công quy hề!,無以我公歸兮、
Vô sử ngã tâm bi hề!,無使我心悲兮。
"Dã hữu man thảo,",野有蔓草，
Linh lộ thiễn hề.,零露漙兮。
"Hữu mỹ nhất nhân,",有美一人，
Thanh dương uyển hề.,清揚婉兮。
"Giải cấu tương ngộ,",邂逅相遇，
Thích ngã nguyện hề.,適我愿兮。
"Dã hữu man thảo,",野有蔓草，
Linh Lộ nhương nhương.,零露瀼瀼。
"Hữu mỹ nhất nhân,",有美一人，
UYển như thanh dương.,婉如清揚。
"Giải cấu tương ngộ,",邂逅相遇，
Dữ tử giai tương.,與子偕臧。
"Dã hữu tử khuân,",野有死麇，
Bạch mao bao chi.,白茅包之。
"Hữu nữ hoài xuân,",有女懷春，
Cát sĩ dụ chi.,吉士誘之。
"Lâm hữu bộc tốc,",林有樸樕，
Dã hữu tử lộc.,野有死鹿，
"Bạch mao đồn thúc,",白茅純束。
Hữu nữ như ngọc.,有女如玉。
Thư nhi đoái đoái hề!,舒而脫脫兮，
Vô cảm ngã thuế hề!,無感我帨兮，
Vô sử mang dã phệ.,無使尨也吠。
"Minh minh tại hạ,",明明在下，
Hách hách tại thượng.,赫赫在上。
"Thiên nan thầm tư,",天難忱斯，
Bất dị duy vương.,不易維王。
"Thiên vị Ân đích,",天位殷適，
Sử bất tiếp tứ phương.,使不挾四方
"Chí trọng thị Nhâm,",摯仲氏任，
Tự bỉ Ân Thương.,自彼殷商；
"Lai giá vu Chu,",来嫁于周，
Viết tần vu kinh.,曰嬪于京。
"Nãi cập Vương Quý,",乃及王季，
Duy đức chi hành.,維德之行。
"Thái Nhâm hữu thân,",太任有身，
Sinh thử Văn Vương.,生此文王。
"Duy thử Văn Vương,",維此文王，
Tiểu tâm dực dực.,小心翼翼。
"Chiêu sự thượng đế,",昭事上帝，
Duật hoài đa phúc.,聿懷多福。
"Quyết đức bất hồi,",厥德不回，
Dĩ thụ phương quốc.,以受方國。
"Thiên giám tại hạ,",天監在下，
Hữu mệnh ký tập.,有命既集。
"Văn Vương sơ tải,",文王初載，
Thiên tác chi hợp.,天作之合。
"Tại Hạp chi dương,",在洽之陽，
Tại Vị chi sĩ.,在渭之涘。
"Văn Vương gia chỉ,",文王嘉止，
Đại bang hữu tử.,大邦有子。
"Đại bang hữu tử,",大邦有子，
Khiến thiên chi muội.,俔天之妹。
"Văn định quyết tường,",文定厥祥，
Thân nghinh vu Vị.,親迎于渭。
"Tạo chu vi lương,",造舟為梁，
Bất hiển kỳ quang?,不顯其光。
"Hữu mệnh tự thiên,",有命自天，
Mệnh thử Văn Vương.,命此文王。
"Vu Chu vu kinh,",于周于京。
Toản nữ duy Sằn.,纘女維莘，
"Trưởng tử duy hành,",長子維行。
Đốc sinh Vũ Vương.,篤生武王，
"Bảo hựu mệnh nhĩ,",保右命爾，
Tiếp phạt Đại Thương.,燮伐大商。
"Ân Thương chi lữ,",殷商之旅，
Kỳ hội như lâm.,其會如林。
"Thỉ vu Mục Dã,",矢于牧野，
Duy dư hầu hưng.,維予侯興。
"Thượng đế lâm nhữ,",上帝臨女，
Vô nhị nhĩ tâm!,無貳爾心！
"Mục Dã dương dương,",牧野洋洋，
"Đàn xa hoàng hoàng,",檀車煌煌，
Tứ nguyên bàng bàng.,駟騵彭彭。
"Duy sư Thượng Phụ,",維師尚父，
Thì duy ưng dương.,時維鷹揚；
"Lượng bỉ Vũ Vương,",凉彼武王，
"Tứ phạt Đại Thương,",肆伐大商，
Hội triều thanh minh.,會朝清明。
"Đại xa hạm hạm,",大車檻檻，
Xuế y như thảm.,毳衣如菼。
Khỉ bất nhĩ tư?,豈不爾思？
Uý tử bất cảm.,畏子不敢。
"Đại xa thôn thôn,",大車啍啍，
Xuế y như môn.,毳衣如璊。
Khỉ bất nhĩ tư?,豈不爾思？
Uý tử bất bôn.,畏子不奔。
"Cốc tắc dị thất,",穀則異室，
Tử tắc đồng huật.,死則同穴。
"Vị dư bất tín,",謂予不信，
Hữu như hạo nhật.,有如皞日。
"Đãng đãng thượng đế,",蕩蕩上帝，
Hạ dân chi bích.,下民之辟。
"Tật uy thượng đế,",疾威上帝，
Kỳ mệnh đa tịch.,其命多辟。
"Thiên sinh chưng dân,",天生烝民，
Kỳ mệnh phỉ kham.,其命匪諶。
"Mĩ bất hữu sơ,",靡不有初，
Tiển khắc hữu chung.,鮮克有終。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Tằng thị cường ngự,",曾是強御，
"Tằng thị bồi khắc,",曾是掊克，
"Tằng thị tại vị,",曾是在位，
Tằng thị tại phục.,曾是在服。
"Thiên giáng thao đức,",天降滔德，
Nhữ hưng thị lực.,女興是力。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Nhi bỉnh nghĩa loại,",而秉義類，
Cường ngự đa đỗi.,強御多懟。
"Lưu ngôn dĩ đối,",流言以對，
Khấu nhương thức nội.,寇攘式內。
"Hầu tác hầu chú,",侯作侯祝，
Mỹ giới mỹ cứu.,靡屆靡究。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Nhữ bào hao vu trung quốc,",女炰烋于中國，
Liễm oán dĩ vi đức.,斂怨以爲德。
"Bất minh nhĩ đức,",不明爾德，
Thời vô bối vô trắc;,時無背無側；
"Nhĩ đức bất minh,",爾德不明，
Dĩ vô bồi vô khanh.,以無陪無卿。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Thiên bất miện nhĩ dĩ tửu,",天不湎爾以酒，
Bất nghĩa tòng thức.,不義從式。
"Ký khiên nhĩ chỉ,",既愆爾止，
Mỹ minh mỹ hối.,靡明靡晦。
"Thức hào thức hô,",式號式呼，
Tỷ trú tác dạ.,俾晝作夜。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Như điêu như đường,",如蜩如螗，
Như phí như canh.,如沸如羹。
"Tiểu đại cận táng,",小大近喪，
Nhân thượng hồ do hành.,人尚乎由行。
"Nội bí vu trung quốc,",內奰于中國，
Đàm cập quỷ phương.,覃及鬼方。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
"Phỉ thượng đế bất thì,",匪上帝不時，
Ân bất dụng cựu.,殷不用舊。
"Tuy vô lão thành nhân,",雖無老成人，
Thượng hữu điển hình.,尚有典刑。
"Tằng thị mạc thính,",曾是莫聽，
Đại mệnh dĩ khuynh.,大命以傾。
Văn Vương viết: tư!,文王曰：咨！
Tư nhữ Ân Thương.,咨女殷商。
Nhân diệc hữu ngôn:,人亦有言：
"Điên bái chi yết,",顛沛之揭，
"Chi diệp vị hữu hại,",枝葉未有害，
Bản thực tiên bát.,本實先撥。
"Ân giám bất viễn,",殷鑒不遠，
Tại Hạ hậu chi thế.,在夏后之世！
"Dân diệc lao chỉ,",民亦勞止，
Hất khả tiểu khang.,汔可小康。
"Huệ thử trung quốc,",惠此中國，
Dĩ tuy tứ phương.,以綏四方。
"Vô túng quỷ tuỳ,",無縱詭隨，
Dĩ cẩn vô lương.,以謹無良。
"Thức át khấu ngược,",式遏寇虐，
Thảm bất uý minh.,憯不畏明。
"Nhu viễn năng nhĩ,",柔遠能邇，
Dĩ định ngã vương.,以定我王。
"Dân diệc lao chỉ,",民亦勞止，
"Hất khả tiểu hưu,",汔可小休。
"Huệ thử trung quốc,",惠此中國，
Dĩ vị dân cầu.,以爲民逑。
"Vô túng quỷ tuỳ,",無縱詭隨，
Dĩ cẩn hôn nao.,以謹惛怓。
"Thức át khấu ngược,",式遏寇虐，
Vô tỷ dân ưu.,無俾民憂。
"Vô khí nhĩ lao,",無棄爾勞，
Dĩ vị vương hưu.,以爲王休。
"Dân diệc lao chỉ,",民亦勞止，
Hất khả tiểu tức.,汔可小息。
"Huệ thử kinh sư,",惠此京師，
Dĩ tuy tứ quốc.,以綏四國。
"Vô túng quỷ tuỳ,",無縱詭隨，
Dĩ cẩn võng cực.,以謹罔極。
"Thức át khấu ngược,",式遏寇虐，
Vô tỷ tác thắc.,無俾作慝。
"Kính thận uy nghi,",敬慎威儀，
Dĩ cận hữu đức.,以近有德。
"Dân diệc lao chỉ,",民亦勞止，
Hất khả tiểu khái.,汔可小愒。
"Huệ thử trung quốc,",惠此中國，
Tỷ dân ưu duệ.,俾民憂泄。
"Vô túng quỷ tuỳ,",無縱詭隨，
Dĩ cẩn xú lệ.,以謹醜厲。
"Thức át khấu ngược,",式遏寇虐，
Vô tỷ chính bại.,無俾正敗。
"Nhung tuy tiểu tử,",戎雖小子，
Nhi thức hoằng đại.,而式弘大。
"Dân diệc lao chỉ,",民亦勞止，
Hất khả tiểu an.,汔可小安。
"Huệ thử trung quốc,",惠此中國，
Quốc vô hữu tàn.,國無有殘。
"Vô túng quỷ tuỳ,",無縱詭隨，
Dĩ cẩn khiển khuyển.,以謹繾綣。
"Thức át khấu ngược,",式遏寇虐，
Vô tỷ chính phản.,無俾正反。
"Vương dục ngọc nhữ,",王欲玉女，
Thị dụng đại gián.,是用大諫。
"Đào chi yêu yêu,",桃之夭夭、
Chước chước kỳ hoa.,灼灼其華。
"Chi tử vu quy,",之子于歸、
Nghi kỳ thất gia.,宜其室家。
"Đào chi yêu yêu,",桃之夭夭、
Hữu phần kỳ thực.,有蕡其實。
"Chi tử vu quy,",之子于歸、
Nghi kỳ gia thất.,宜其家室。
"Đào chi yêu yêu,",桃之夭夭、
Kỳ diệp trăn trăn.,其葉蓁蓁。
"Chi tử vu quy,",之子于歸、
Nghi kỳ gia nhân.,宜其家人。
"Hữu đệ chi đỗ,",有杕之杜，
Hữu hoạn kỳ thực.,有睆其實。
"Vương sự mỹ cổ,",王事靡盬，
Kế tự ngã nhật.,繼嗣我日。
"Nhật nguyệt dương chỉ,",日月陽止，
"Nữ tâm thương chỉ,",女心傷止，
Chinh phu hoàng chỉ.,征夫遑止。
"Hữu đệ chi đỗ,",有杕之杜，
Kỳ diệp tử tử.,其葉湑湑。
"Độc hành củ củ,",獨行踽踽，
Khỉ vô tha nhân?,豈無他人？
"Bất như ngã đồng phụ,",不如我同父。
"Ta hành chi nhân,",嗟行之人，
Hồ bất tỵ yên?,胡不比焉？
"Nhân vô huynh đệ,",人無兄弟，
Hồ bất thứ yên?,胡不佽焉？
"Hữu đệ chi đỗ,",有杕之杜，
Kỳ diệp thê thê.,其葉萋萋。
"Vương sự mỹ cổ,",王事靡盬，
Ngã tâm thương bi.,我心傷悲。
"Huỷ mộc thê chỉ,",卉木萋止，
"Nữ tâm bi chỉ,",女心悲止，
Chinh phu quy chỉ.,征夫歸止。
"Hữu đệ chi đỗ,",有杕之杜，
Kỳ diệp tinh tinh.,其葉菁菁。
"Độc hành quỳnh quỳnh,",獨行睘睘，
Khỉ vô tha nhân?,豈無他人？
"Bất như ngã đồng tính,",不如我同姓。
"Ta hành chi nhân,",嗟行之人，
Hồ bất tỵ yên?,胡不比焉？
"Nhân vô huynh đệ,",人無兄弟，
Hồ bất thứ yên?,胡不佽焉？
"Trắc bỉ bắc sơn,",陟彼北山，
Ngôn thái kỳ khỉ.,言采其杞。
"Vương sự mỹ cổ,",王事靡盬，
Ưu ngã phụ mẫu.,憂我父母。
"Đàn xa xiển xiển,",檀車幝幝，
"Tứ mẫu quản quản,",四牡痯痯，
Chinh phu bất viễn.,征夫不遠。
"Phỉ tái phỉ lai,",匪載匪來，
Ưu tâm khổng cửu.,憂心孔疚。
"Kỳ phệ bất chỉ,",斯逝不至，
Nhi đa vi tuất.,而多爲恤。
"Bốc thệ giai chỉ,",蔔筮偕止，
"Hội ngôn cận chỉ,",會言近止，
Chinh phi nhĩ chỉ.,征夫邇止。
"Đế đống tại đông,",蝃蝀在東，
Mạc chi cảm chỉ.,莫之敢指。
"Nữ tử hữu hành,",女子有行，
Viễn phụ mẫu huynh đệ.,遠父母兄弟。
"Triêu tê vu tây,",朝隮于西，
Sùng triêu kỳ vũ.,崇朝其雨。
"Nữ tử hữu hành,",女子有行，
Viễn huynh đệ phụ mỗ.,遠兄弟父母。
"Nãi như chi nhân dã,",乃如之人也，
Hoài hôn nhân dã.,懷婚姻也。
Đại vô tân dã.,大無信也，
Bất tri mịnh dã.,不知命也。
"Đính chi phương trung,",定之方中，
Tác vu Sở cung.,作于楚宮。
"Quỹ chi dĩ nhật,",揆之以日，
Tác vu sở thất.,作于楚室。
"Thụ chi trăn lật,",樹之榛栗，
"Y đồng tử tất,",椅桐梓漆，
Viên phạt cầm sắt.,爰伐琴瑟。
"Thăng bỉ khử hĩ,",升彼虛矣，
Dĩ vọng Sở hĩ.,以望楚矣。
"Vọng Sở dữ Đường,",望楚與堂，
"Ảnh sơn dữ cương,",景山與京。
Giáng quan vu tang.,降觀于桑，
Bốc vân kỳ cát.,卜云其吉，
Chung yên doãn tang.,終然允臧。
"Linh vũ ký linh,",靈雨既零，
Mệnh bỉ quan nhân.,命彼倌人。
"Tinh ngôn túc giá,",星言夙駕，
Thuế vu tang đần.,說于桑田。
"Phỉ trực dã nhân,",匪直也人，
"Bỉnh tâm tắc uân,",秉心塞淵，
Lai tẫn tam thân.,騋牝三千。
"Đồng cung siêu hề,",彤弓弨兮，
Thụ ngôn tàng chi.,受言藏之。
"Ngã hữu gia tân,",我有嘉賓，
Trung tâm huống chi.,中心貺之。
"Chung cổ ký thiết,",鍾鼓既設，
Nhất triêu hưởng chi.,一朝饗之。
"Đồng cung siêu hề,",彤弓弨兮，
Thụ ngôn tái chi.,受言載之。
"Ngã hữu gia tân,",我有嘉賓，
Trung tâm hỉ chi.,中心喜之。
"Chung cổ ký thiết,",鍾鼓既設，
Nhất triêu hựu chi.,一朝右之。
"Đồng cung siêu hề,",彤弓弨兮，
Thụ ngôn cao chi.,受言櫜之。
"Ngã hữu gia tân,",我有嘉賓，
Trung tâm háo chi.,中心好之。
"Chung cổ ký thiết,",鍾鼓既設，
Nhất triêu thù chi.,一朝酬之。
"Đông môn chi dương,",東門之楊，
Kỳ diệp tương tương.,其葉牂牂。
"Hôn dĩ vi kỳ,",昏以為期，
Minh tinh hoàng hoàng.,明星煌煌。
"Đông môn chi dương,",東門之楊，
Kỳ diệp phế phế.,其葉肺肺，
"Hôn dĩ vi kỳ,",昏以為期，
Minh tinh chế chế.,明星晢晢。
Đông môn chi văn.,東門之枌，
Uyển khâu chi hử.,宛丘之栩。
"Tử Trọng chi tử,",子仲之子，
Bà thoa kỳ hụ.,婆娑其下。
"Cốc đán vu tha,",穀旦于差，
"Nam phương chi nguyên,",南方之原。
"Bất tích kỳ ma,",不績其麻，
Thị dã bà thoa.,市也婆娑。
"Cốc đán vu thệ,",穀旦于逝，
Việt dĩ tông lệ.,越以鬷邁。
"Thị nhĩ như kiều,",視爾如荍，
Di ngã ác tiêu.,貽我握椒。
"Đông môn chi thiện,",東門之墠，
Như lư tại phiến.,茹藘在阪。
"Kỳ thất tắc nhĩ,",其室則邇，
Kỳ nhân thậm viễn.,其人甚遠。
"Đông môn chi lật,",東門之栗，
Hữu tiễn gia thất,有踐家室。
Khỉ bất nhĩ tư?,豈不爾思？
Tử bất ngã tức.,子不我即。
"Đông môn chi trì,",東門之池，
Khả dĩ âu ma.,可以漚麻。
"Bỉ mỹ thục cơ,",彼美淑姬，
Khả dữ ngộ ca.,可與晤歌。
"Đông môn chi trì,",東門之池，
Khả dĩ âu trữ.,可以漚紵。
"Bỉ mỹ thục cơ,",彼美淑姬，
Khả dữ ngộ ngữ.,可與晤語。
"Đông môn chi trì,",東門之池，
Khả dĩ âu kiên.,可以漚菅。
"Bỉ mỹ thục cơ,",彼美淑姬，
Khả dữ ngộ nghiên.,可與晤言。
"Đông phương chi nhật hề,",東方之日兮，
"Bỉ xu giả tử,",彼姝者子，
Tại ngã thất hề.,在我室兮。
"Tại ngã thất hề,",在我室兮，
Lý ngã tức hề.,履我即兮。
"Đông phương chi nguyệt hề,",東方之月兮，
"Bỉ xu giả tử,",彼姝者子，
Tại ngã thuyết hề.,在我闥兮。
"Tại ngã thuyết hề,",在我闥兮，
Lý ngã phiết hề.,履我發兮。
"Đông phương vị mang,",東方未明，
Điên đảo y thường.,顛倒衣裳。
"Điên chi điểu chi,",顛之倒之，
Tự công triệu chi.,自公召之。
"Đông phương vị hy,",東方未曦，
Điên đảo thường y.,顛倒裳衣。
"Đảo chi đân chi,",倒之顛之，
Tự công lịnh chi.,自公令之。
"Chiết liễu phan bố,",折柳樊圃，
Cuồng phu cú cú.,狂夫瞿瞿。
"Bất năng thời dử,",不能辰夜，
