vi,cn
"Đãn độ vô sở khổ,",但渡無所苦，
Ngã tự nghinh tiếp nhữ.,我自迎接汝。
"Đào tận môn tiền thổ,",陶盡門前土，
Ốc thượng vô phiến ngoã.,屋上無片瓦。
"Thập chỉ bất triêm nê,",十指不沾泥，
Lân lân cư đại hạ.,鱗鱗居大廈。
"Nhất giản nhập thương yên,",一澗入蒼煙，
Thiên hoa nhiễu giản biên.,千花繞澗邊。
"Hoa khai dữ hoa lạc,",花開與花落，
Lưu thuỷ tống lưu niên.,流水送流年。
"Lộ viễn vô tận đầu,",路遠無盡頭，
Cổ kim trường quy khứ.,古今長歸去。
"Kim nhân vị khẳng hưu,",今人未肯休，
Cổ nhân tại hà xứ.,古人在何處。
"Miểu miểu hàn lưu quảng,",淼淼寒流廣，
Thương thương thu vũ hối.,蒼蒼秋雨晦。
"Quân vấn Chung Nam sơn,",君問終南山，
Tâm tri bạch vân ngoại.,心知白雲外。
"Tùng diệp kham vi tửu,",松葉堪為酒，
Xuân lai nhưỡng kỷ đa.,春來釀幾多。
"Bất từ sơn lộ viễn,",不辭山路遠，
Đạp tuyết dã tương qua.,踏雪也相過。
"Lâm trung quan Dịch bãi,",林中觀易罷，
Khê thượng đối âu nhàn.,溪上對鷗閒。
"Sở tục nhiêu từ khách,",楚俗饒詞客，
Hà nhân tối vãng hoàn?,何人最往還。
"Pháp bản như vô pháp,",法本如無法，
Phi hữu diệc phi không.,非有亦非空。
"Nhược nhân tri thử pháp,",若人知此法，
Chúng sinh dữ Phật đồng.,眾生與佛同。
"Tịch tịch Lăng Già nguyệt,",寂寂棱伽月，
Không không độ hải chu,空空渡海舟。
"Tri không, không giác hữu,",知空空覺有，
Tam muội nhậm thông chu.,三昧任通週。
"Quốc tộ như đằng lạc,",國祚如藤絡，
Nam thiên lý thái bình.,南天裏太平。
"Vô vi cư điện các,",無為居殿閣，
Xứ xứ tức đao binh.,處處息刀兵。
"Ná tự Hứa Do đức,",那似許由德，
Hà tri thế kỷ xuân?,何知世幾春。
"Vô vi cư khoáng dã,",無為居曠野，
Tiêu dao tự tại nhân.,逍遙自在人。
"Thượng uyển xuân tiên nhập,",上苑春先入，
Viên trung hoa tận khai.,園中花盡開。
"Duy dư u kính thảo,",唯餘幽徑草，
Thượng đãi nhật quang thôi.,尚待日光催。
"Vũ hậu quá huề nhuận,",雨後過畦潤，
Hoa tàn bộ kịch trì.,花殘步屐遲。
"Bả văn kinh Tiểu Lục,",把文驚小陸，
Hiếu khách kiến đương thì.,好客見當時。
"Trượng kiếm hành thiên lý,",仗劍行千里，
Vi khu cảm nhất ngôn.,微軀敢一言。
"Tằng vi Đại Lương khách,",曾為大梁客，
Bất phụ Tín Lăng ân.,不負信陵恩。
"Kinh Môn liên dã nhạn,",荊門怜野雁，
Tương thuỷ đoạn phi hồng.,湘水斷飛鴻。
"Tri kỷ như tương ức,",知己如相憶，
Nam Hồ nhất phiến phong.,南湖一片風。
"Khứ mã tê xuân thảo,",去馬嘶春草，
Quy nhân lập tịch dương.,歸人立夕陽。
"Nguyên tri sổ nhật biệt,",元知數日別，
Yếu sử lưỡng tình thương.,要使兩情傷。
"Thạch đài ưng khả tiễn,",石苔應可踐，
Tùng chi hạnh dị phan.,叢枝幸易攀。
"Thanh khê quy lộ trực,",清溪歸路直，
Thừa nguyệt dạ ca hoàn.,乘月夜歌還。
"Đa thiểu Thiên Thai nhân,",多少天台人，
Bất thức Hàn Sơn tử.,不識寒山子。
"Mạc tri chân ý độ,",莫知真意度，
Hoán tác nhàn ngôn ngữ.,喚作閒言語。
"Ngâm phong tùng sắt sắt,",吟風松瑟瑟，
Lạc thạch thuỷ sàn sàn.,落石水潺潺。
"Huống phục tàn nguyệt hiểu,",況復殘月曉，
Tử quy thanh Khiếu sơn.,子規淸叫山。
Triệu thị liên thành bích,趙氏連城璧，
Do lai thiên hạ truyền,由來天下傳。
Tống quân hoàn cựu phủ,送君還舊府，
Minh nguyệt mãn tiền xuyên.,明月滿前川。
"Nguy lâu cao bách xích,",危樓高百尺，
Thủ khả trích tinh thần.,手可摘星辰。
"Bất cảm cao thanh ngữ,",不敢高聲語，
Khủng kinh thiên thượng nhân.,恐驚天上人。
"Dĩ nhạ khâm chẩm lãnh,",已訝衾枕冷，
Phục kiến song hộ minh.,復見窗戶明。
"Dạ thâm tri tuyết trọng,",夜深知雪重，
Thì văn chiết trúc thanh.,時聞折竹聲。
"Tảo cung đề phục yết,",早蛩啼復歇，
Tàn đăng diệt hựu minh.,殘燈滅又明。
"Cách song tri dạ vũ,",隔窗知夜雨，
Ba tiêu tiên hữu thanh.,芭蕉先有聲。
"Tịch mịch tân văn uyển,",寂寞新文苑，
Bình an cựu chiến trường.,平安舊戰場。
"Lưỡng gian dư nhất tốt,",兩間餘一卒，
Hà kích độc bàng hoàng.,荷戟獨徬徨。
"Thử địa tằng cư trú,",此地曾居住，
Kim lai uyển tự quy.,今來宛似歸。
"Khả liên phần thượng liễu,",可憐汾上柳，
Tương kiến dã y y.,相見也依依。
"Thế số nhất tức mặc,",世數一息墨，
Thời tình lưỡng hải ngân.,時情兩海銀。
"Ma cung hồn quản thậm,",魔宮渾管甚，
Phật quốc bất thăng xuân.,佛國不勝春。
"Thâu ngô bán nhật nhàn,",偷吾半日閑，
Tạm tác tam gia khách.,暫作三家客。
"Vô hạn ỷ lan tâm,",無限倚欄心，
Thiên cao sơn ngoại bích.,天高山外碧。
"Tây đăng Đồng Tử tự,",西登童子寺，
Đông vọng Tấn Dương thành.,東望晉陽城。
"Kim xuyên thiên điểm lục,",金川千點淥，
Phần thuỷ nhất điều thanh.,汾水一條清。
"Thử động chân chính hảo,",此洞真正好，
Thắng tỷ Thất Tinh nham.,勝比七星岩。
"Việt nhân đáo thử xứ,",越人到此處，
Mạc bất tâm khai nhan.,莫不心開顏。
"Lạc hoa song thụ tích,",落花雙樹積，
Phương thảo nhất đình xuân.,芳草一庭春。
"Ngoạn chi kham hứng tận,",玩之堪興盡，
Hà tất kiến u nhân.,何必見幽人。
"Vãn nhập ưng chân lý,",晚入應真理，
Kinh hành thượng vị hồi.,經行尚未回。
"Phòng trung vô tục vật,",房中無俗物，
Lâm hạ hữu thanh đài.,林下有青苔。
"Thôn lạc vãn tình thiên,",村落晚晴天，
Đào hoa ánh thuỷ tiên.,桃花映水鮮。
Mục đồng hà xứ khứ?,牧童何處去，
Ngưu bối nhất âu miên.,牛背一鷗眠。
"Nhất nhập thâm cung lý,",一入深宮裏，
Vô do đắc kiến xuân.,無由得見春。
"Đề thi hoa diệp thượng,",題詩花葉上，
Ký dữ tiếp lưu nhân.,寄與接流人。
"Quân gia vân mẫu trướng,",君家雲母障，
Thì hướng dã đình khai.,時向野庭開。
"Tự hữu sơn tuyền nhập,",自有山泉入，
Phi nhân thái hoạ lai.,非因采畫來。
"Vân yểm Huyền Thiên động,",雲掩玄天洞，
Yên khai Ngọc Đế gia.,煙開玉帝家。
"Bộ hư thanh tịch mịch,",部虛聲寂寞，
Điểu tán lạc sơn hoa.,鳥散落山花。
"Bạch nhật thăng thiên dị,",白日升天易，
Trí quân Nghiêu Thuấn nan.,致君堯舜難。
"Trần ai lục thập tải,",塵埃六十載，
Hồi thủ quý hoàng quan.,回首愧黃冠。
"Băng hồn tiêu bất tận,",冰魂銷不盡，
Chiêu đắc thượng nam chi.,招得上南枝。
"Y hồng hoành tà ảnh,",依紅橫斜影，
Sa song nguyệt thượng thì.,紗窗月上時。
"Dạ tĩnh nguyệt như trú,",夜靜月如晝，
Giang hàn thuỷ bất lưu.,江寒水不流。
"Bình sa cô tự viễn,",平沙孤嶼遠，
Tiễu tiễu nhất thanh thu.,悄悄一聲秋。
"Lộng văn ly văn võng,",弄文罹文网，
Kháng thế vi thế tình.,抗世違世情。
"Tích huỷ khả tiêu cốt,",積毀可銷骨，
Không lưu chỉ thượng thanh.,空留紙上聲。
"Cao hiền mạc dĩ viễn,",高賢邈已遠，
Lẫm lẫm sinh khí tồn.,凜凜生氣存。
"Hàn Phạm bất thì hữu,",韓範不時有，
Thử tâm thuỳ dữ luân.,此心誰與論。
"Ái thử giang biên hảo,",愛此江邊好，
Lưu liên chí nhật tà.,留連至日斜。
"Miên phân hoàng độc thảo,",眠分黄犢草，
Toạ chiếm bạch âu sa.,坐占白鷗沙。
"Thự thoái nam song ngọ,",署退南窗午，
Kim phong lão hoả tiêu.,金風老火消。
"Ban Cơ thiên cổ hận,",班姬千古恨，
U hồn thục năng chiêu.,幽魂孰能招。
"Uý nhật nhân như tắng,",畏日人如甑，
Viêm phong nhiệt bất câm.,炎風熱不禁。
"Loan loan vô ảnh nguyệt,",彎彎無影月，
Chiếm tận tảo thu tâm.,占盡早秋心。
"Chu lâu bạch trú tĩnh,",朱樓白晝靜，
Hốc hách thử uy kiêu.,熇赫暑威驕。
"Tiện diện hà đa lực,",便面何多力，
Trường khu thuẫn nhật tiêu.,長驅盾日消。
"Trúc lão Tề hoàn tố,",竹老齊紈素，
Thanh tiêu tuyệt khả liên.,清標絕可憐。
"Phong khinh liêm quyển ngọ,",風輕簾捲午，
Tiêu đắc nhật như niên.,銷得日如年。
"Chưởng thượng du dương ảnh,",掌上悠揚影，
Phong tiêu tuyệt khả nhân.,風標絕可人。
"Ngũ minh khai thị thính,",五明開視聽，
Anh tuấn tác thần lân.,英俊作臣鄰。
"Nam lâu phương nhục thử,",南樓方辱暑，
Hoả hạ nhật như niên.,火夏日如年。
"Khước ái chưởng trung vật,",卻愛掌中物，
Năng tham tạo hoá quyền.,能參造化權。
"Di Phủ nhậm tán đản,",夷甫任散誕，
Bình thúc toạ đàm không.,平叔坐談空。
"Bất ngôn Chiêu Dương điện,",不言昭陽殿，
Hoá tác Thiền Vu cung.,化作單于宮。
"Tái tửu hướng hà xứ,",載酒向何處，
Kê sơn Kính thuỷ biên.,稽山鏡水邊。
"Nhược vi vô Hạ lão,",若為無賀老，
Hứng tận tiện hồi thuyền.,興盡便回船。
"Tiêu sái Kê sơn đạo,",蕭洒稽山道，
Phong lưu Hạ Quý Chân.,風流賀季真。
"Tương tư bất tương kiến,",相思不相見，
Sầu sát Trích Tiên nhân.,愁殺謫仙人。
"Chinh thú tại Tang Càn,",征戍在桑乾，
Niên niên Kế thuỷ hàn.,年年薊水寒。
"Ân cần dịch tây lộ,",殷勤驛西路，
Bắc khứ hướng Trường An.,北去向長安。
"Thiên Thai chúng dịch ngoại,",天台眾嶧外，
Hoa Đính đương hàn không.,華頂當寒空。
"Hữu thì bán bất kiến,",有時半不見，
Thôi ngôi tại vân trung.,崔嵬在雲中。
"Nhị cú tam niên đắc,",二句三年得，
Nhất ngâm song lệ lưu.,一吟雙淚流。
"Tri âm như bất thưởng,",知音如不賞，
Quy ngoạ cố sơn thu.,歸臥故山秋。
"Dược kính thâm hồng tiển,",藥徑深紅蘚，
Sơn song mãn thuý vi.,山窗滿翠微。
"Tiện quân hoa hạ tửu,",羨君花下酒，
Hồ điệp mộng trung phi.,蝴蝶夢中飛。
"Giang thụ tình cánh nùng,",江樹晴更濃，
Giang ba lục vị dĩ.,江波綠未已。
"Ly tứ hạo nan thu,",離思浩難收，
Thao thao ký giang thuỷ.,滔滔寄江水。
"Hán quốc sơn hà tại,",漢國山河在，
Tần Lăng thảo thụ thâm.,秦陵草樹深。
"Mộ vân thiên lý sắc,",暮雲千里色，
Vô xứ bất thương tâm.,無處不傷心。
"Lộ hành tam Thục tận,",路行三蜀盡，
Thân cập nhất dương sinh.,身及一陽生。
"Lại hữu tàn đăng hoả,",賴有殘燈火，
Tương y toạ đáo minh.,相依坐到明。
"Xã hậu từ sào yến,",社後辭巢燕，
Sương tiền biệt đế bồng.,霜前別蒂蓬。
"Nguyện vi hồ điệp mộng,",願為蝴蝶夢，
Phi khứ mịch Quan Trung.,飛去覓關中。
"Cao chi chi thượng điểu,",高枝枝上鳥，
Chung nhật khiếu tư quy.,終日叫思歸。
"Như tư vũ dực toàn,",如斯羽翼全，
Hà bất vọng hương phi.,何不望鄉飛。
"Giải hạ túc sương cừu,",解下鷫鸘裘，
Kháp thế tửu nhất đấu.,恰貰酒一斗。
"Tiếu vấn tửu gia Hồ,",笑問酒家胡，
Hữu khách như thử phủ.,有客如此否。
"Chủ nhân bất tương thức,",主人不相識，
Ngẫu toạ vị lâm tuyền.,偶坐為林泉。
"Mạc mạn sầu cô tửu,",莫謾愁沽酒，
Nang trung tự hữu tiền.,囊中自有錢。
"Bão ảnh băng hồ trung,",抱影冰壺中，
Trí thân minh kính lý.,置身明鏡裏。
"Tương đối cửu vong ngôn,",相對久忘言，
Tức thử thị tri kỷ.,即此是知己。
"Lộng thạch lâm khê toạ,",弄石臨溪坐，
Tầm hoa nhiễu tự hành.,尋花繞寺行。
"Thì thì văn điểu ngữ,",時時聞鳥語，
Xứ xứ thị tuyền thanh.,處處是泉聲。
"Thử địa biệt Yên Đan,",此地別燕丹，
Tráng sĩ phát xung quan.,壯士髮衝冠。
"Tích thời nhân dĩ một,",昔時人已沒，
Kim nhật thuỷ do hàn.,今日水猶寒。
"Xuất môn hà sở kiến,",出門何所見，
"Xuân sắc mãn bình vu,",春色滿平蕪，
"Khả thán vô tri kỷ,",可嘆無知己，
Cao Dương nhất tửu đồ.,高陽一酒徒。
"Lĩnh vân nhàn bất triệt,",嶺雲閑不撤，
Giản thuỷ tẩu hà mang.,澗水走何忙。
"Tùng hạ trích tùng tử,",松下摘松子，
Tiên trà trà dũ hương.,煎茶茶逾香。
"Nhất điều vạn cổ thuỷ,",一條萬古水，
Hướng ngã thủ tâm lưu.,向我手心流。
"Lâm hành giải tặng quân,",臨行解贈君，
Vật báo tế toái cừu.,勿報細碎仇。
"Tảo địa phần hương toạ,",掃地焚香坐，
Không tâm đãi nguyệt sinh.,空心待月生。
"Thanh ảnh di mai chí,",清影移梅至，
Tây sương nhiễu trúc hàng.,西廂遶竹行。
"Lai vãng vô đạn dặc,",來往無彈弋，
"Không viên thức chủ tâm,",空園識主心。
"Xuân phong tam lưỡng thụ,",春風三兩樹，
Uyển chuyển trợ cô ngâm.,宛轉助孤吟。
"Di tử hoàng kim bảo,",遺子黃金寶，
Hà như giáo nhất kinh.,何如教一經。
"Tính danh thư cẩm trục,",姓名書錦軸，
Chu tử tá triều đình.,朱紫佐朝廷。
"Bát nguyệt thập ngũ nhật,",八月十五日，
Nguyệt luân chính đương ngọ.,月輪正當午。
"Hiệu ảnh lạc hàn châu,",皎影落寒洲，
Quải tại san hô thụ.,掛在珊瑚樹。
"Phù sinh tri kỷ nhật,",浮生知幾日，
Vô trạng trục không danh.,無狀逐空名。
"Bất như đa nhưỡng tửu,",不如多釀酒，
Thì hướng trúc lâm khuynh.,時向竹林傾。
"Chư Lữ cánh tương vương,",諸呂更相王，
Trần Bình khí hà sách.,陳平氣何索。
"Thiên kim thọ Giáng Hầu,",天金壽絳侯，
Lưu tông tri hữu thác.,劉宗知有托。
"Chúng điểu cao phi tận,",眾鳥高飛盡，
Cô vân độc khứ nhàn.,孤雲獨去閒。
"Tương khan lưỡng bất yếm,",相看兩不厭，
Chỉ hữu Kính Đình san.,只有敬亭山。
"Trì biên độc tự toạ,",池邉獨自坐，
Trì đê ngẫu phùng tăng.,池低偶逢僧。
"Mặc mặc tiếu tương thị,",嘿嘿笑相視，
Tri quân ngữ bất ưng.,知君語不應。
"Đối quân quân bất ngữ,",對君君不語，
Bất ngữ ý du tai.,不語意悠哉。
"Trật tán sàng đầu thư,",帙散床頭書，
Vũ đả liêm tiền mai.,雨打簾前梅。
"Nam đăng Đỗ Lăng thượng,",南登杜陵上，
Bắc vọng Ngũ Lăng gian.,北望五陵間。
"Thu thuỷ minh lạc nhật,",秋水明落日，
Lưu quang diệt viễn sơn.,流光滅遠山。
"Quế mật nham hoa bạch,",桂密岩花白，
Lê sơ lâm diệp hồng.,梨疏林葉紅。
"Giang cao hàn vọng tận,",江皋寒望盡，
Quy niệm đoạn chinh bồng.,歸念斷征篷。
Trần sự vô chung cực,塵事無終極，
Phân mang tuế hựu đông,紛忙歲又冬。
Mai truyền xuân tín tảo,梅傳春信早，
Mạo tuyết tác tiên dung,冒雪作先容。
"Thi thành sơn nguyệt thướng,",詩成山月上，
Thuỵ giác dã vân phi.,睡覺野雲飛。
"Hoa lạc thù đa ý,",花落殊多意，
Phong tiền điểm khách y.,風前點客衣。
"Vũ tẩy Đông Pha nguyệt sắc thanh,",雨洗東坡月色清，
Thị nhân hành tận dã nhân hành.,市人行盡野人行。
"Mạc hiềm lạc xác pha đầu lộ,",莫嫌犖确坡頭路，
Tự ái khanh nhiên duệ trượng thanh.,自愛鏗然曳杖聲。
"Lộ tảo cơ hàn tích,",路掃飢寒跡，
Thiên ai chí khí nhân.,天哀志氣人。
"Hưu linh biệt ly lệ,",休零別離淚，
Huề thủ nhập Tây Tần.,攜手入西秦。
"Động Thiên hồ thượng cảnh,",洞天湖上景，
Hoa thảo giảm xuân dung.,花草減春容。
"Thượng đế liên sầm tịch,",上帝憐岑寂，
Thái thanh thì nhất chung.,太清時一鐘。
"Thuỷ diện băng do đống,",水面冰猶凍，
Sơn đầu nhật vị cao.,山頭日未高。
"Nhất dương hồi noãn xứ,",一陽回暖處，
Tiêu tức tự mai tiêu.,消息自梅梢。
"Dị tục phi hương tục,",異俗非鄉俗，
Tân niên cải cố niên.,新年改故年。
"Kế môn khán hoả thụ,",薊門看火樹，
Nghi thị chúc long nhiên.,疑是燭龍然。
"Hải tân ngư tự thổ,",海濱魚似土，
Thị thượng mễ như kim.,市上米如金。
"Quy điểu sâm si một,",歸鳥參差沒，
Du du nhật ảnh trầm.,悠悠日影沉。
"Thục đế hà niên phách,",蜀帝何年魄，
Thiên xuân hoá đỗ quyên.,千春化杜鵑。
"“Bất như quy khứ” ngữ,",不如歸去語，
Diệc tự cổ lai truyền.,亦自古來傳。
"Sơn tiền đỗ vũ ai,",山前杜宇哀，
Sơn hạ đỗ quyên khai.,山下杜鵑開。
"Trường đoạn thanh thanh huyết,",腸斷聲聲血，
Lang hành hà nhật hồi?,郎行何日回？
"Dã kính hành vô bạn,",野徑行無伴，
Tăng phòng túc hữu kỳ.,僧房宿有期。
"Đồ sơn lai vãng thục,",涂山來往熟，
Duy thị mã đề tri.,惟是馬蹄知。
Phù nhạn mưu đạo lương,鳧雁謀稻粱，
