vi,ch
"Cao đài thiên xích đối tằng loan,",高臺千尺對層巒，
Chỉ hứa Ngô vương tuý lý khan.,只許吳王醉里看。
"Sơn sắc bất tuỳ Câu Tiễn khứ,",山色不隨勾踐去，
Du nhân hoàn đắc ỷ lan can.,游人還得倚闌乾。
"Trịnh giám phong lưu lão bất suy,",鄭監風流老不衰，
Nghê khoan đầu bạch cánh ưng si.,倪寬頭白更應癡。
"Ngô Việt anh hùng dĩ nê thổ,",吳越英雄已泥土，
Dục tòng giang hải vấn Tây Thi.,欲從江海問西施。
"Bách Hoa Châu thượng bách hoa khai,",百花洲上百花開，
Hoa thị Ngô vương cựu nhật tài.,花是吳王舊日栽。
"Ngô vương khứ hậu vô tiêu tức,",吳王去後無消息，
Tuế tuế khan hoa nhân tự lai.,歲歲看花人自來。
"Diêu công mĩ chính thuỳ dữ trù,",姚公美政誰與儔，
Bất giảm tích thì Trần Thái Khâu.,不減昔時陳太丘。
"Ấp trung thượng khách hữu trụ sử,",邑中上客有柱史，
Đa hạ nhật bồi thông mã du.,多暇日陪驄馬遊。
"Đông sơn cao đỉnh la trân tu,",東山高頂羅珍羞，
Hạ cố thành quách tiêu ngã ưu.,下顧城郭銷我憂。
"Thanh giang bạch nhật lạc dục tận,",清江白日落欲盡，
Phục huề mỹ nhân đăng thái chu.,復攜美人登彩舟。
"Địch thanh phẫn oán ai trung lưu,",笛聲憤怨哀中流，
Diệu vũ uy di dạ vị hưu.,妙舞逶迤夜未休。
"Đăng tiền vãng vãng đại ngư xuất,",燈前往往大魚出，
Thính khúc đê ngang như hữu cầu.,聽曲低昂如有求。
"Tam canh phong khởi hàn lãng dũng,",三更風起寒浪湧，
Thủ lạc huyên hô giác thuyền trọng.,取樂喧呼覺船重。
"Mãn không tinh hà quang phá toái,",滿空星河光破碎，
Tứ toà tân khách sắc bất động.,四座賓客色不動。
"Thỉnh công lâm thâm mạc tương vi,",請公臨深莫相違，
Hồi thuyền bãi tửu thướng mã qui.,回船罷酒上馬歸。
"Nhân sinh hoan hội khởi hữu cực,",人生歡會豈有極，
Vô sử sương quá triêm nhân y.,無使霜過沾人衣。
"Bức trắc hà bức trắc,",逼仄何逼仄，
Ngã cư hạng nam tử hạng bắc.,我居巷南子巷北。
"Khả hận lân lý gian,",可恨鄰里間，
Thập nhật bất nhất kiến nhan sắc.,十日不一見顏色。
"Tự tòng quan mã tống hoàn quan,",自從官馬送還官，
Hành lộ nan hành sáp như cức.,行路難行澀如棘。
"Ngã bần vô thặng phi vô túc,",我貧無乘非無足，
Tích giả tương qua kim bất đắc.,昔者相過今不得。
"Thực bất thị ái vi khu,",實不是愛微軀，
Hựu phi quan túc vô lực.,又非關足無力。
"Đồ bộ phiên sầu quan trưởng nộ,",徒步翻愁官長怒，
Thử tâm quýnh quýnh quân ưng thức.,此心炯炯君應識。
"Hiểu lai cấp vũ xuân phong điên,",曉來急雨春風顛，
Thuỵ mỹ bất văn chung cổ truyền.,睡美不聞鐘鼓傳。
"Đông gia kiển lư hứa tá ngã,",東家蹇驢許借我，
Nê hoạt bất cảm kỵ triều thiên.,泥滑不敢騎朝天。
"Dĩ lệnh thỉnh cấp hội thông tịch,",已令請急會通籍，
Nam nhi tín mệnh tuyệt khả liên.,男兒信命絕可憐。
Yên năng chung nhật tâm quyền quyền.,焉能終日心拳拳，
Ức quân tụng thi thần lẫm nhiên.,憶君誦詩神凜然。
"Tân di thuỷ hoa diệc dĩ lạc,",辛夷始花亦已落，
Huống ngã dữ tử phi tráng niên.,況我與子非壯年。
"Nhai đầu tửu giá thường khổ quý,",街頭酒價常苦貴，
Phương ngoại tửu đồ hy tuý miên.,方外酒徒稀醉眠。
"Tốc nghi tương tựu ẩm nhất đẩu,",速宜相就飲一斗，
Kháp hữu tam bách thanh đồng tiền.,恰有三百青銅錢。
"Nê nính thượng thức cao thâm xứ,",泥濘尚識高深處，
Mạc quái anh hùng lưỡng thủ mô.,莫怪英雄兩手摸。
"Chủ nhân hữu tửu hoan kim tịch,",主人有酒歡今夕，
Thỉnh tấu minh cầm Quảng Lăng khách.,請奏鳴琴廣陵客。
"Nguyệt chiếu thành đầu ô bán phi,",月照城頭烏半飛，
Sương thê vạn thụ phong nhập y.,霜淒萬樹風入衣。
"Đồng lô hoa chúc chúc tăng huy,",銅鑪華燭燭增輝，
Sơ đàn “Lục thuỷ” hậu “Sở phi”.,初彈淥水後楚妃。
"Nhất thanh dĩ động vật giai tĩnh,",一聲已動物皆靜，
Tứ toạ vô ngôn tinh dục hy.,四座無言星欲稀。
"Thanh Hoài phụng sứ thiên dư lý,",清淮奉使千餘里，
Cảm cáo Vân Sơn tòng thử thuỷ.,敢告雲山從此始。
"Phượng hề phượng hề quy cố hương,",鳳兮鳳兮歸故鄉，
Ngao du tứ hải cầu kỳ hoàng.,遨遊四海求其凰。
"Thì vị ngộ hề vô sở tương,",時未遇兮無所將，
Hà ngộ kim hề thăng tư đường!,何悟今兮昇斯堂！
"Hữu diễm thục nữ tại khuê phòng,",有艷淑女在閨房，
Thất nhĩ nhân hà độc ngã trường.,室邇人遐毒我腸。
"Hà duyên giao cảnh vi uyên ương,",何緣交頸為鴛鴦，
Hồ hiệt hàng hề cộng ngao tường!,胡頡頏兮共翱翔！
"Phượng hề phượng hề tùng ngã tê,",鳳兮鳳兮從我棲，
Đắc thác tư vĩ vĩnh vi phi.,得託孳尾永為妃。
"Giao tình thông thể tâm hoà hài,",交情通體心和諧，
Trung dạ tương tùng tri giả thuỳ?,中夜相從知者誰？
"Song dực câu khởi phiên cao phi,",雙翼俱起翻高飛，
Vô cảm ngã tư sử dư bi.,無感我思使余悲。
"Kim nhật khổ đoản tạc nhật hưu,",今日苦短昨日休，
Tuế vân mộ hĩ tăng ly ưu.,歲雲暮矣增離憂。
"Sương điêu bích thụ đãi cẩm thụ,",霜凋碧樹待錦樹，
Vạn hác đông thệ vô đình lưu.,萬壑東逝無停留。
"Hoang thú chi thành thạch sắc cổ,",荒戍之城石色古，
Đông quách lão nhân trú thanh khâu.,東郭老人住青丘。
"Phi thư Bạch Đế doanh đấu túc,",飛書白帝營鬥粟，
Cầm sắt kỷ trượng sài môn u.,琴瑟幾杖柴門幽。
"Thanh thảo thê thê tận khô tử,",青草萋萋盡枯死，
Thiên mã kỳ túc tuỳ mao ngưu.,天馬跂足隨犛牛。
"Tự cổ thánh hiền đa bạc mệnh,",自古聖賢多薄命，
Gian hùng ác thiểu giai phong hầu.,奸雄惡少皆封侯。
"Cố quốc tam niên nhất tiêu tức,",故國三年一消息，
"Chung Nam, Vị thuỷ hàn du du.",終南渭水寒悠悠。
"Ngũ lăng hào quý phản điên đảo,",五陵豪貴反顛倒，
Hương lý tiểu nhi hồ bạch cừu.,鄉里小兒狐白裘。
"Sinh nam đoạ địa yếu lữ lực,",生男墮地要膂力，
Nhất sinh phú quý khuynh bang quốc.,一生富貴傾邦國。
"Mạc sầu phụ mẫu thiểu hoàng kim,",莫愁父母少黃金，
Thiên hạ phong trần nhi diệc đắc.,天下風塵兒亦得。
"Xuân thôi nông công động thiên mạch,",春催農工動阡陌，
Canh lê phân vân ngưu bội huyết.,耕犁紛紜牛揹血。
"Chủng thì dĩ biến phục vân tỉ,",种蒔已遍复耘耔，
Cửu tình khát vũ xa thanh phát.,久晴渴雨車聲發。
"Vãng lai tuần thị hiểu tịch mang,",往來巡視曉夕忙，
Hương tuệ thuỳ đầu thu đăng trường.,香穗垂頭秋登場。
"Nhất niên khổ tân kim hạnh thục,",一年楛辛今幸熟，
Tráng nhi kiện phụ tranh tảo thương.,壯儿健婦爭掃倉。
"Quan du tư phụ sách giao chí,",官輸私負索交至，
Thược hợp bất lưu đãn khang tì.,勺合不留但糠秕。
"Ngã phúc bất bão bão tha nhân,",我腹不飽飽他人，
Chung nhật mao thiềm sầu ngạ tử.,終日茅檐愁餓死。
"Xuân khí huân đào tàm động chỉ,",春氣熏陶蠶動紙，
Thái tang nhi nữ hống như thị.,採桑兒女哄如市。
"Trú tự dạ uỷ thời phân bàn,",晝飼夜餧時分盤，
Quynh môn tạ khách cẩn tục kỵ.,扃門謝客謹俗忌。
"Tuyết đoàn lạc giá trừu kiển ty,",雪團落架抽繭絲，
Tiểu cô tao xa phụ chức ky.,小姑繅車婦織機。
"Toàn gia cần lao các hữu vọng,",全家勤勞各有望，
Ông ảo xử phân tương tài y.,翁媼處分將裁衣。
"Quan du tư phụ sách giao chí,",官輸私負索交至，
Xích thốn bất lưu đãn sương tứ.,尺寸不留但箱笥。
"Ngã thân bất noãn noãn tha nhân,",我身不暖暖他人，
Chung nhật mao thiềm sầu đống tử.,終日茅檐愁凍死。
"Hữu đệ, hữu đệ tại viễn phương,",有弟有弟在遠方，
"Tam nhân các sấu, hà nhân cường.",三人各瘦何人強。
"Sinh biệt triển chuyển bất tương kiến,",生別展轉不相見，
Hồ trần ám thiên đạo lộ trường.,胡塵暗天道路長。
"Đông phi gia nga, hậu thu thương,",東飛鴐鵝後鶖鶬，
An đắc tống ngã trí nhữ bàng?,安得送我置汝旁。
"Ô hô! Tam ca hề, ca tam phát,",嗚呼！三歌兮歌三發，
Nhữ quy hà xứ thu huynh cốt?,汝歸何處收兄骨。
"Ngột toạ tư quy bất cử đầu,",兀坐思歸不舉頭，
Song phong vị ngã phiên thư diệp.,窗風為我翻書葉。
"Chúng trung văn ngữ nhận hương lý,",眾中聞語認鄉里，
Tiện giác thạch môn hàn điệp điệp.,便覺石門寒疊疊。
"Vân Am dĩ tác bạch tháp tân,",雲庵已作白塔新，
Đương nhãn phong chi tâm dục chiết.,當眼風枝心欲折。
"Đạo nhân tùng lâm thập niên cựu,",道人叢林十年舊，
Cổ tự thanh đăng dạ tương tiếp.,古寺清燈夜相接。
"Thất thanh phương dục vấn Giang Nam,",失聲方欲問江南，
Hốt ức khứ niên Hoài thượng biệt.,忽憶去年淮上別。
"Đào không củng nhiên văn túc âm,",逃空跫然聞足音，
Kiến tử linh nhân giải sầu kết.,見子令人解愁結。
"Địa lô hoả lãnh sương nguyệt khổ,",地爐火冷霜月苦，
Nhất thất huyên hoa chung noãn nhiệt.,一室喧嘩終暖熱。
"Tương Sơn phá hiểu lập binh đình,",湘山破曉立俜停，
Tú mạt duyên hoa dư tích tuyết.,秀抹鉛華餘積雪。
"Cố Ứng sơn diệc vị dư hỷ,",故應山亦為餘喜，
Cách ngạn dao khan viên tiếu yếp.,隔岸遙看圓笑靨。
"Thiên nhai giai xứ khả đồng du,",千崖佳處可同游，
Minh nguyệt ba tình đương lý tiếp.,明月波情當理楫。
"Cận văn Khuyển Nhung viễn độn đào,",近聞犬戎遠遁逃，
Mục mã bất cảm xâm Lâm Thao.,牧馬不敢侵臨洮。
"Vị thuỷ uy di bạch nhật tịnh,",渭水逶迤白日淨，
Lũng sơn tiêu sắt thu vân cao.,隴山蕭瑟秋雲高。
"Không Đồng, Ngũ nguyên diệc vô sự,",崆峒五原亦無事，
Bắc Đình sổ hữu Quan Trung sứ.,北庭數有關中使。
"Tự văn tán phổ cánh cầu thân,",似聞贊普更求親，
Cữu sanh hoà hảo ưng nan khí.,舅甥和好應難棄。
"Cao Bưu hồ thuỷ thanh thả u,",高郵湖水清且幽，
Cao Bưu nữ nhi năng đãng chu.,高郵女兒能蕩舟。
"Thập bát sơ trang hảo cao kế,",十八梳妝好高髻，
Nhị thập giá phu trường viễn du.,二十嫁夫長遠遊。
"Thanh lăng kính phá bảo thoa chiết,",青菱鏡破寶釵折，
Phỉ thuý khâm hàn điệp hương tuyết.,翡翠衾寒疊香雪。
"Phương thảo vương tôn khứ bất quy,",芳草王孫去不歸，
Huệ cô đề xứ Tần lâu nguyệt.,蟪蛄啼處秦樓月。
"Lâu tiền dương liễu phi nhứ đa,",樓前楊柳飛絮多，
Môn ngoại thù ty thành võng la.,門外蛛絲成網羅。
"Cao Bưu hồ thuỷ tăng tịch ba,",高郵湖水增夕波，
Cao Bưu nữ nhi tương nại hà.,高郵女兒將奈何。
"An Tây đô hộ hồ thanh thông,",安西都護胡青驄，
Thanh giá hốt nhiên lai hướng đông.,聲價欻然來向東。
"Thử mã lâm trận cửu vô địch,",此馬臨陣久無敵，
Dữ nhân nhất tâm thành đại công.,與人一心成大功。
"Công thành huệ dưỡng tuỳ sở trí,",功成惠養隨所致，
Phiêu phiêu viễn tự lưu sa chí.,飄飄遠自流沙至。
"Hùng tư vị thụ phục lịch ân,",雄姿未受伏櫪恩，
Mãnh khí do tư chiến trường lợi.,猛氣猶思戰場利。
"Oản xúc đề cao như bặc thiết,",腕促蹄高如踣鐵，
Giao hà kỷ xúc tằng băng liệt.,交河幾蹴曾冰裂。
"Ngũ hoa tán tác vân mãn thân,",五花散作雲滿身，
Vạn lý phương khan hãn lưu huyết.,萬里方看汗流血。
"Trường An tráng nhi bất cảm kỵ,",長安壯兒不敢騎，
Tẩu quá xiết điện khuynh thành tri.,走過掣電傾城知。
"Thanh ty lạc đầu vị quân lão,",青絲絡頭為君老，
Hà do khước xuất Hoành Môn đạo.,何由卻出橫門道。
"Ngân sàng tà áp ngô đồng tỉnh,",銀床斜壓梧桐井，
Khiên động tàn ti ngũ sắc cảnh.,牽動殘絲五色綆。
"Tí quyển la tiêu bảo xuyến cao,",臂捲羅綃寶釧髙，
Ba ngưng ngọc nhũ kim bình lãnh.,波凝玉乳金瓶冷。
"Trầm trầm áp lục tẩm nha hoàng,",沈沈鴨緑浸鴉黃，
Lộc lô nhất thanh sầu đoạn trường.,轆轤一聲愁斷腸。
"Toái quang dao động lan can thấp,",碎光揺動闌干濕，
Thảo căn trích lộ âm cùng khấp.,草根滴露隂蛩泣。
"Nghệ An dĩ bắc tam thiên lý,",乂安以北三千里，
Đồn trấn nhi kim nhất bách niên.,屯鎮而今一百年。
"Vãng sự dĩ tùy lưu thủy khứ,",往事已隨流水去，
Tích nhân thặng giả bi truyền.,昔人剩者碑傳。
"Ô hô Phòng, Nguỵ bất phục kiến,",嗚呼房魏不復見，
Tần vương học sĩ thời nan tiện.,秦王學士時難羨。
"Thanh khâm trụ tử khốn nê đồ,",青衿胄子困泥塗，
Bạch mã tướng quân nhược lôi điện.,白馬將軍若雷電。
"Thiên tái thiểu tự Chu Vân nhân,",千載少似朱雲人，
Chí kim chiết hạm không lân tuân.,至今折檻空嶙峋。
"Lâu công bất ngữ, Tống công ngữ,",婁公不語宋公語，
Thượng ức tiên hoàng dung trực thần.,尚憶先皇容直臣。
"Chinh phụ lâm hành hiểu trang bạc,",征婦臨行曉妝薄，
Thượng đường từ cô song lệ lạc.,上堂辭姑雙淚落。
"Hàm tình dục tố khốc thanh trường,",含情欲訴哭聲長，
Nhất đoạn thê lương động lâm hác.,一段悽涼動林壑。
"Tòng phu bất từ hành lộ tu,",從夫不辭行路羞，
"Phụ khứ, thuỳ vi dưỡng cô mưu.",婦去誰為養姑謀。
"Phụ nhân tại quân cổ sở kỵ,",婦人在軍古所忌，
Kim nhật triệu mộ như truy tù.,今日召募如追囚。
"Thập niên phụ cô cộng cam khổ,",十年婦姑共甘苦，
Nhất thất đảo huyền không tứ cố.,一室倒懸空四顧。
"Tiểu lang tảo một cánh vô nhân,",小郎早沒更無人，
Khước bả thần hôn thác lân phụ.,卻把晨昏托鄰婦。
"Tình tri tống nhi thị mai nhi,",情知送儿是埋儿，
Cô niên lão đại mạc khổ bi.,姑年老大莫苦悲。
"Vạn nhất quân trung phế cơ trữ,",萬一軍中廢机杼，
Giảm mễ hoán y đương ký quy.,減米換衣當寄歸。
"Tiểu kỳ khiếu hô thôi tảo biệt,",小旗叫呼催早別，
Xuất môn tiện thành thiên lý cách.,出門便成千里隔。
"Kim dạ bất văn hoán phụ thanh,",今夜不聞喚婦聲，
Sầu tâm cộng quải thiên biên nguyệt.,愁心共挂天邊月。
"Hà sừ uý quan khứ hà qua,",荷鋤畏官去荷戈，
Hổ phù hạ điều chinh Giao Hà.,虎符下調征交河。
"Kinh niên bất đổ vân trung nhạn,",經年不睹雲中雁，
Dạ dạ không khuê ác mộng đa.,夜夜空閨惡夢多。
"Triêu lai thảm báo toàn quân một,",朝來慘報全軍沒，
Thốn cốt bất quy quy biện phát.,寸骨不歸歸辮髮。
"Kết phát ân thâm tiễn chỉ phan,",結髮恩深剪紙幡，
Táng quân di phát chiêu quân hồn.,葬君遺髮招君魂。
"Hồn hề mạc oán sa tràng tử,",魂兮莫怨沙場死，
Chiến tử sa trường tiên dư tội.,戰死沙場鮮餘罪。
"Đông gia a phụ tử quan lương,",東家阿父死官粮，
Quan phủ hạ lệnh giới thê tử.,官府下令械妻子。
"Cửu nguyệt Hung Nô sát biên tướng,",九月匈奴殺邊將，
Hán quân toàn một Liêu thuỷ thượng.,漢軍全沒遼水上。
"Vạn lý vô nhân thu bạch cốt,",萬里無人收白骨，
Gia gia thành hạ chiêu hồn táng.,家家城下招魂葬。
"Phụ nhân y ỷ tử dữ phu,",婦人依倚子與夫，
Đồng cư bần tiện tâm diệc thư.,同居貧賤心亦舒。
"Phu tử chiến trường tử tại phúc,",夫死戰場子在腹，
Thiếp thân tuy tồn như trú chúc.,妾身雖存如晝燭。
"Ngô Trung bạch trữ bạch như sương,",吳中白紵白如霜，
Xuân phong nhập y lan xạ hương.,春風入衣蘭麝香。
"Nhị nguyệt thành nam tang diệp lục,",二月城南桑葉綠，
Tân tàm sơ xuất vi ư túc.,新蠶初出微於粟。
